Tournament,TeamName,Speakers
"Vienna IV 2024","Jena A","merlescheipers;patriziahertlein"
"Vienna IV 2024","Levski","tanyaanastasova;adelinagalabinova"
"Vienna IV 2024","Like and Subscribe","rumenmarinov;nikiangelov"
"Vienna IV 2024","Ljubljana Fluttershy and Sunses Shimmer","majhrovatin;tejasapac"
"Vienna IV 2024","Ljubljana Ženaaaaaa","artspegel;zigakoren"
"Vienna IV 2024","Manchester A","wajeehmaaz;lucieslamova"
"Vienna IV 2024","MCC Proof Pirates","esztergondoly;fuzesimarcell"
"Vienna IV 2024","MCC Ultras","zsomborkiss;balazsszigeti"
"Vienna IV 2024","MCC Warriors","poczkodipatrik;pappdominik"
"Vienna IV 2024","Munich Allison please text me back","jolaschmidt;adorasabau"
"Vienna IV 2024","Munich Polytheism of values","tombenjaminherzberg;eliasfalkmorgenstern"
"Vienna IV 2024","Munich Prodigies","konstantintodte;ugnebagdonaite"
"Vienna IV 2024","Munich Skill Issue","uzairtajuddin;philippsteen"
"Vienna IV 2024","NTU Athens Trust me, I&#x27;m an engineer","alexandraelisavetfeloukatzi;dimitrisbalatos"
"Vienna IV 2024","Oxford B(rown boys reunion)","aniketchakravorty;tanaerao"
"Vienna IV 2024","Oxford mysterious &amp; mischievous","elenaradulescu;aidanyoungjewoo"
"Vienna IV 2024","Passau DeBait","andreasnett;matthiasbautsch"
"Vienna IV 2024","please ask us about recent drama","frasermcconachie;helenahecke"
"Vienna IV 2024","Riga Technical University","kristoferskalninsliberis;robertstreize"
"Vienna IV 2024","RRIS B","robertoliberman;abigailkane"
"Vienna IV 2024","RRIS E+S","shannahsaul;ellynamatinia"
"Vienna IV 2024","St Andrews Chefs","agnesli;myrakong"
"Vienna IV 2024","St Andrews Critique of pure Rizzen","williamsmith;alastairbowyer"
"Vienna IV 2024","St Andrews Grand Vizier (C)ara","jackjillings;freddysimonnetlefevre"
"Vienna IV 2024","Stuttgart DC Mare Garden","andreybelkin;markusgelfgren"
"Vienna IV 2024","Swing A","speaker;speaker"
"Vienna IV 2024","Swing B","speaker;speaker"
"Vienna IV 2024","Swing C","speaker;speaker"
"Vienna IV 2024","Tartu A","tanelmutt;kristjansuuder"
"Vienna IV 2024","TBA (Alek and Velina)","alekselveliev;velinaandonova"
"Vienna IV 2024","TCD Phil B(lack team)","henriettavanni;hilaryvanni"
"Vienna IV 2024","TCD Phil got us ready to fight! (Politely d","kittybeattie;ariannacestola"
"Vienna IV 2024","trashman identity","krzysiekmajcher;emiliajanowska"
"Vienna IV 2024","Trivium Manifesting Trivium A","alexsteinmetz;noralybenitajonis"
"Vienna IV 2024","UAM derivative? and what else, integra","wiktorchaupniczak;hannaszczerbinska"
